StarID,HIP,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,PMRA,PMDec,RV,Mag,AbsMag,Spectrum,ColorIndex,X,Y,Z,VX,VY,VZ
100598,100923,,,Gl 791,,,20.4616085100,-27.7455753800,15.4012012937,-202.7200000000,-876.9400000000,-16,11.4100000000,10.4722270144,M3,1.5040000000,8.1885700000,-10.8965900000,-7.1699700000,-0.0000391110,0.0000268520,-0.0000503270
118162,,,,NN 3172,,,2.6243759214,0.3588430099,24.6305418719,516.4040000000,-157.8800000000,,15.1600000000,13.2026301679,m,1.6700000000,19.0418400000,15.6220300000,0.1542500000,-0.0000390170,0.0000477440,-0.0000188500
118194,,,,GJ 1053,,,3.1760484800,73.7889325007,12.0627261761,1818.6530000000,-1049.9990000000,,14.6400000000,14.2327726528,sdM6,1.7900000000,2.2690300000,2.4884500000,11.5831000000,-0.0000388590,0.0001152220,-0.0000171410
109210,109555,,,Gl 851,,,22.1916366100,18.4257571600,11.4390299703,329.2100000000,178.4400000000,-51,10.2500000000,9.9580540108,M2,1.4650000000,9.6589200000,-4.9481300000,3.6155900000,-0.0000388470,0.0000404120,-0.0000072270
55460,55625,,,GJ 2085,,,11.3958795000,8.5630165000,21.2314225053,-1003.6300000000,195.3400000000,58,11.1800000000,9.5451045356,M1V:,1.4820000000,-20.7327100000,3.3066600000,3.1612900000,-0.0000386990,0.0001107750,0.0000287130
70733,70956,127339,,Gl 553,,,14.5134629600,-8.6457505900,16.5207335206,-1269.3700000000,-241.1900000000,-27,9.4000000000,8.3098533696,K7V,1.4030000000,-12.9227100000,-9.9885100000,-2.4834700000,-0.0000384340,0.0000987810,-0.0000149760
118517,,,,Gl 294  B,,,7.9644495128,-60.2993532675,16.1917098446,508.2560000000,109.8880000000,,9.8800000000,8.8335364366,k,1.3400000000,-3.9464000000,6.9847000000,-14.0645300000,-0.0000384190,-0.0000131010,0.0000042730
118518,,,,Gl 294  C,,,7.9644495128,-60.2993532675,16.1917098446,508.2560000000,109.8880000000,,13.5000000000,12.4535364366,,,-3.9464000000,6.9847000000,-14.0645300000,-0.0000384190,-0.0000131010,0.0000042730
24726,24786,34721,1747,Gl 198,,,5.3139544100,-18.1301994600,24.9314385440,385.0000000000,61.3200000000,40,5.9600000000,3.9762633099,G0V,0.5720000000,4.2326800000,23.3125000000,-7.7580900000,-0.0000383730,0.0000491200,-0.0000057820
118588,,,,NN 3524,,,9.0149710074,48.4387092376,19.7238658777,-259.9560000000,-1099.6920000000,,14.1300000000,12.6550397967,k-m,1.7000000000,-9.2888400000,9.2163100000,14.7583100000,-0.0000383430,0.0000730580,-0.0000697570
45506,45637,80545,,NN 3551,,,9.3024926500,-57.7700241000,23.4796900681,-85.8200000000,472.0100000000,24,9.5200000000,7.6665382004,K7V,1.1850000000,-9.5272300000,8.1262700000,-19.8618000000,-0.0000381980,0.0000454200,0.0000078890
18072,18115,,,,,,3.8730252700,-22.8829708200,23.7586124970,438.1100000000,197.4000000000,,11.4400000000,9.5608946287,,1.5230000000,11.5683900000,18.5820600000,-9.2385300000,-0.0000381640,0.0000341730,0.0000209460
119074,,,,NN 3946,,,16.2459571281,4.8672604579,21.2765957447,-412.5600000000,78.7000000000,,13.5300000000,11.8904892897,m,,-9.3965800000,-19.0036500000,1.8052600000,-0.0000378390,0.0000194780,0.0000080880
118942,,,,NN 3823,,,14.0465909775,-24.5360899438,23.8095238095,-358.5200000000,403.8100000000,,12.1500000000,10.2662464520,M0.5,1.7000000000,-18.6242000000,-11.0577400000,-9.8872900000,-0.0000377680,0.0000257000,0.0000423990
8175,8190,,,,,,1.7549675200,46.5349809900,24.7341083354,395.1700000000,214.8200000000,,11.4200000000,9.4535187067,M:,1.3300000000,15.2503800000,7.5453200000,17.9518700000,-0.0000377680,0.0000341780,0.0000177190
6337,6351,,,Gl  57,,,1.3593405800,-41.6552947800,16.8662506325,1238.9700000000,-455.8400000000,29,10.1500000000,9.0149072517,K5,1.3830000000,11.8121300000,4.3905700000,-11.2101100000,-0.0000377420,0.0000940440,-0.0000475590
118885,,,,NN 3779,,,13.3830682701,24.4769965512,13.7931034483,-628.6920000000,-878.1480000000,,12.9300000000,12.2316900329,M3.5,1.6200000000,-11.7395100000,-4.4467700000,5.7148600000,-0.0000376410,0.0000306940,-0.0000534400
119203,,,,Gl 705.2,,,18.1315838007,52.7982583389,19.6850393701,-395.0750000000,-62.5730000000,,12.5100000000,11.0393185614,K5,1.5000000000,0.4099200000,-11.8949700000,15.6793600000,-0.0000375140,-0.0000060510,-0.0000036100
119101,,,,GJ 1204,,,16.6019177452,8.8126550861,15.3374233129,-528.9570000000,-150.6770000000,,13.8000000000,12.8712379787,m,1.6500000000,-5.4244400000,-14.1524000000,2.3497500000,-0.0000373370,0.0000124730,-0.0000110700
48941,49081,86728,3951,Gl 376,20    LMi,,10.0169500800,31.9247146000,14.8942508192,-529.2200000000,-428.9300000000,56,5.3700000000,4.5049066846,G1V,0.6760000000,-10.9757100000,6.2720500000,7.8761400000,-0.0000373140,0.0000653330,0.0000038920
118752,,,,Gl 427,,,11.4047398670,21.3605132317,13.4770889488,-1049.9930000000,3.6650000000,51,14.2400000000,13.5920195264,DA7,0.2800000000,-12.3992000000,1.9480700000,4.9088200000,-0.0000372530,0.0000752930,0.0000192210
119090,,,,GJ 1202,,,16.5266654378,17.5744268509,18.8679245283,-339.5970000000,-811.8330000000,,12.7800000000,11.4013793480,k-m,1.5700000000,-6.7672500000,-16.6657200000,5.6970600000,-0.0000372140,-0.0000090870,-0.0000707890
119507,,,,NN 4281,,,22.4819749794,-13.4079258003,10.8813928183,-306.7360000000,-1035.5250000000,-21,17.1400000000,16.9565775569,M6.5,2.1600000000,9.7598600000,-4.0967300000,-2.5232000000,-0.0000372050,-0.0000019300,-0.0000481540
15934,15973,,,,,,3.4276219200,-42.9863567400,24.8880039821,322.7000000000,-131.5900000000,,11.2600000000,9.2800496621,A5,1.4390000000,11.3547700000,14.2311800000,-16.9692400000,-0.0000371840,0.0000158200,-0.0000116130
60119,60303,107596,,Gl 462,,,12.3649823700,42.1351419400,15.9897665494,175.4800000000,-516.6200000000,15,9.3600000000,8.3407893845,M0V,1.3540000000,-11.8033500000,-1.1312800000,10.7272300000,-0.0000370710,-0.0000172170,-0.0000191290
5944,5957,,,Gl  55.2,,,1.2775226100,25.3317276700,22.7117874177,428.2900000000,-104.0900000000,-30,10.1000000000,8.3187434273,K5,1.3530000000,19.3904800000,6.7383800000,9.7174200000,-0.0000370420,0.0000370480,-0.0000234850
66879,67090,,,Gl 525,,,13.7513345800,17.7898921100,13.0378096480,451.0300000000,-1831.5900000000,20,9.7900000000,9.2139768197,,1.4200000000,-11.1322000000,-5.4946300000,3.9834000000,-0.0000369120,-0.0000500090,-0.0001038530
118403,,,,NN 3373 A,,,6.0131473537,68.1671929103,20.2020202020,373.1820000000,-1108.8890000000,,12.9000000000,11.3730259947,k-m,1.5600000000,-0.0258500000,7.5130700000,18.7529900000,-0.0000368930,0.0001006810,-0.0000403870
119078,,,,Gl 618  B,,,16.3351876598,-37.5445090144,8.4724222655,-708.4570000000,993.2200000000,,14.1500000000,14.5099620356,M5  :,1.7900000000,-2.8360300000,-6.0896000000,-5.1629000000,-0.0000368720,-0.0000102500,0.0000323440
118404,,,,NN 3374 B,,,6.0122787407,68.1522536299,20.2020202020,373.1820000000,-1108.8890000000,,13.3100000000,11.7830259947,m,1.5900000000,-0.0241600000,7.5179700000,18.7510300000,-0.0000368700,0.0001006790,-0.0000404130
118338,,,,GJ 1072,,,4.8467703384,22.1312343640,14.0056022409,616.3610000000,-409.5090000000,,15.2100000000,14.4784910589,m,1.9500000000,3.8577200000,12.3869000000,5.2763200000,-0.0000368400,0.0000224440,-0.0000257550
119324,,,,NN 4132,,,20.0669527886,-8.1277631226,16.6666666667,-509.2210000000,-256.1110000000,,13.4000000000,12.2907562519,k-m,,8.4988000000,-14.1419800000,-2.3563400000,-0.0000367710,-0.0000186850,-0.0000204840
