StarID	HIP	HD	HR	Gliese	BayerFlamsteed	ProperName	RA	Dec	Distance	PMRA	PMDec	RV	Mag	AbsMag	Spectrum	ColorIndex	X	Y	Z	VX	VY	VZ
110374	110719	212168	8526				22,43229196	-75,01469938	16,6002656042	15,18	61,32	14	9,35	8,249424816		1,12	3,93587	-1,71264	-16,03572	0,000008253	-0,000002259	-0,000012555
39874	39987			Gl 298			8,16626396	-52,96979883	16,60302175	-516,02	669,19	85	11,74	10,6390643159	M	1,523	-5,37153	8,43358	-13,25449	-0,000016193	0,000102735	-0,000036962
11425	11452	15285		Gl  98  A			2,46272526	4,43156925	16,605778811	87,29	240	10,4	8,69	7,5887037559	K7V:	1,397	13,23258	9,95008	1,2831	0,000003059	0,000011092	0,000020084
118144	0			Gl  98  B			2,4626547581	4,4293862348	16,605778811	140,52	206,77		9,5	8,3987037559	K7 V		13,23281	9,94986	1,28247	-0,000007825	0,000008268	0,000016595
119290	0			Gl 762			19,5790235813	-62,8416168295	16,6112956811	-362,085	-344,809		12,17	11,0679824563	m+	1,48	3,04589	-6,94356	-14,77986	-0,000036625	0,000010911	-0,000012674
119590	0			Gl 905.2B			23,7308946636	32,5474538018	16,6361670271	-223,168	-55,642	17	12,9	11,7947336398	DA4	0,15	13,9886	-0,98715	8,95022	0,00001576	-0,000019154	0,000005571
116691	117059			Gl 905.2A			23,73079769	32,54646133	16,6361670271	-218,02	-70,23	-24,3	13,11	12,0047336398	M5	1,55	13,98873	-0,98751	8,94998	-0,000019095	-0,000016278	-0,000018144
118762	0			NN 3672			11,5849722435	-5,6430473142	16,6666666667	312,492	-939,387		15,1	13,9907562519	m		-16,48808	1,79858	-1,63884	0,000004681	-0,000025908	-0,00007553
118826	0			NN 3731 A			12,4989919546	-5,4530593907	16,6666666667	-515,375	-307,225		13	11,8907562519	M3.5		-16,44987	-2,16125	-1,58383	-0,000003085	0,000041592	-0,000024709
118827	0			NN 3732 B			12,4989919546	-5,4530593907	16,6666666667	-515,375	-307,225		14,25	13,1407562519	M3.5:		-16,44987	-2,16125	-1,58383	-0,000003085	0,000041592	-0,000024709
118768	0			NN 3681			11,7009048043	14,7727415121	16,6666666667	-274,963	247,578		12,58	11,4707562519	M3.5	1,48	-16,06636	1,26062	4,24976	0,000006822	0,000021748	0,000019341
118717	0			NN 3630			10,8680377522	0,5446861717	16,6666666667	-279,616	14,654		13,85	12,7407562519	m		-15,93944	4,86692	0,15844	0,000006608	0,000021603	0,000001183
118751	0			NN 3659			11,3997221751	-18,3627863086	16,6666666667	-608,988	-35,114		13,05	11,9407562519	M3		-15,62308	2,47561	-5,25054	0,000008583	0,000048457	-0,000002692
118783	0			NN 3692			11,8880618387	-31,3964816258	16,6666666667	-1131,743	-136,956		13,61	12,5007562519	M4	1,7	-14,22027	0,41684	-8,68262	0,000008441	0,000091231	-0,000009445
118865	0			NN 3762			13,1129052346	30,8658764326	16,6666666667	171,829	-469,547		15,48	14,3707562519	m	1,86	-13,70323	-4,10949	8,5505	-0,000014654	-0,000018888	-0,000032564
118889	0			NN 3786			13,4558551017	-31,1763119552	16,6666666667	-593,393	-141,366		13,6	12,4907562519	M4		-13,23637	-5,30431	-8,62788	-0,000012345	0,000046702	-0,000009772
118997	0			NN 3878 A			14,9415546971	17,9082272585	16,6666666667	-861,652	487,499	8	15,5	14,3907562519	M5		-11,38439	-11,04123	5,12488	-0,000045362	0,000052986	0,000039995
118998	0			NN 3879 B			14,9418313338	17,9115745359	16,6666666667	-861,652	487,499	9	18,6	17,4907562519	M7  :		-11,38338	-11,04185	5,12581	-0,000046063	0,000052306	0,000040309
119020	0			GJ 2112 A			15,369831101	-27,8380280767	16,6666666667	428,668	603,194		13,28	12,1707562519	M3 :	1,7	-9,365	-11,37985	-7,78289	0,000012281	-0,00003958	0,000043095
119092	0			NN 3960			16,5477277249	9,8373464519	16,6666666667	234,827	152,498		13,05	11,9407562519	m	1,66	-6,09422	-15,24892	2,84752	0,000018399	-0,000005086	0,000012139
118566	0			NN 3514			8,8077163075	61,158700339	16,6666666667	396,298	-423,494		15,17	14,0607562519	m	1,82	-5,3917	5,96382	14,59931	-0,000043851	0,00000076	-0,000016505
119150	0			NN 4003			17,3652145398	21,4247348648	16,6666666667	-163,391	251,601		13,84	12,7307562519	m		-2,56652	-15,30121	6,08797	-0,000011791	0,000009506	0,000018923
119166	0			NN 4013			17,6344355214	-30,0154668021	16,6666666667	-198,969	-134,206		10,94	9,8307562519	k-m	1,47	-1,37905	-14,36546	-8,33722	-0,000015483	0,000006935	-0,000009389
119291	0			NN 4113			19,5608580562	39,5303618928	16,6666666667	223,012	-402,325		11,7	10,5907562519	M2.5		5,1079	-11,79639	10,60811	0,000024755	-0,000011826	-0,000025071
118304	0			NN 3286			4,4170063872	-40,0410169446	16,6666666667	-32,729	-669,2		14,1	12,9907562519	M3.5		5,1379	11,67958	-10,72226	-0,000011585	-0,000032904	-0,000041393
119483	0			NN 4267			22,2571593918	66,2207849784	16,6666666667	3,839	219,966		12,9	11,7907562519	m		6,03274	-2,96097	15,25176	-0,000014463	0,000007444	0,000007165
118150	0			Gl 101			2,5221788047	57,3808482701	16,6666666667	1039,643	27,224		13,21	12,1007562519	M3.5	1,52	7,09577	5,51053	14,03787	-0,000052984	0,000065205	0,000001185
119324	0			NN 4132			20,0669527886	-8,1277631226	16,6666666667	-509,221	-256,111		13,4	12,2907562519	k-m		8,4988	-14,14198	-2,35634	-0,000036771	-0,000018685	-0,000020484
118201	0			Gl 130			3,2068582616	-38,0990474463	16,6666666667	1234,655	721,474	98	11,46	10,3507562519	M3	1,56	8,75863	9,76264	-10,28371	0,000002438	0,000152096	-0,00001597
118222	0			NN 3225			3,4457203136	19,2469638295	16,6666666667	13,951	-199,512		14,96	13,8507562519	m		9,75534	12,34612	5,49401	0,000002409	0,000004868	-0,000015218
119421	0			NN 4202			21,5635168652	-6,8482904667	16,6666666667	108,645	-498,293		14,01	12,9007562519	M3.5	1,58	13,2939	-9,85394	-1,98734	0,00000137	0,00000991	-0,000039972
118122	0			NN 3142			2,2145848809	0,0045722052	16,6666666667	539,947	7,539		13,5	12,3907562519	m		13,94308	9,13062	0,00133	-0,000023899	0,000036496	0,000000609
118035	0			GJ 1025			1,0145165518	-4,4555935494	16,6666666667	1244,286	440,625	8	13,32	12,2107562519		1,73	16,03365	4,36158	-1,29477	-0,000015848	0,000099874	0,000034857
38273	38382	64096	3064	Gl 291  A	9    Pup		7,86287326	-13,89719057	16,6722240747	-68,46	-344,83	-21,5	5,16	4,0500323071	G2V	0,6	-7,58382	14,29733	-4,00434	0,000018026	-0,000022177	-0,000021772
118506	0			Gl 291  B			7,8628100402	-13,8912796602	16,6722240747	-66,783	-343,569		6,17	5,0600323071	G4 V	0,65	-7,58378	14,29782	-4,00267	0,000007892	-0,00000336	-0,000026955
92164	92451			NN 4079			18,84070352	-62,05117896	16,6833500167	90,39	59,71		10,74	9,628583693	M3	1,48	1,70711	-7,63057	-14,73751	0,000008065	-0,000002566	0,000002263
29495	29568	43162	2225	NN 3389			6,22925716	-23,86220749	16,694490818	-47,06	110,9	22,4	6,37	5,2571341119	G5V	0,713	-0,91579	15,23997	-6,75356	0,000002327	0,000024765	-0,000001059
744	746	432	21	Gl   8	11Bet Cas	Caph	0,15280269	59,15021814	16,6972783436	523,39	-180,42	11,3	2,28	1,1667715654	F2III-IV	0,38	8,55533	0,34242	14,33485	0,000016754	0,000043069	0,000002432
95697	95995	184467		Gl 762.1			19,51904011	58,58697665	16,7112299465	-510,04	-397,54	11,4	6,6	5,4849579243	K1V	0,859	3,37322	-8,03023	14,2619	-0,000025096	-0,000046944	-0,000006835
119189	0			GJ 1222			17,9055522609	7,3818503529	16,7224080268	-581,115	-312,898	-20	13,11	11,9935059199	m	1,55	-0,41001	-16,57874	2,14851	-0,000046673	0,000018185	-0,000027783
119613	0			NN 4385			23,9957665717	47,7650208848	16,7224080268	864,678	-210,785		16,1	14,9835059199	m	1,87	11,24033	-0,01245	12,38117	0,000012729	0,000070081	-0,000011485
19028	19076	25680	1262	Gl 160	39    Tau		4,08893042	22,00922152	16,7252048838	172,61	-130,08	23,9	5,9	4,7831427671	G5V	0,62	7,43844	13,60572	6,26786	0,000000487	0,000030065	-0,000000617
119115	0			Gl 645			16,9460683859	-37,0580946037	16,7785234899	-142,147	-437,485		11,44	10,3162312987	M1	1,51	-3,64776	-12,88321	-10,11114	-0,000005282	0,000023782	-0,000028396
67745	67960	121271		GJ 1181 A			13,91742806	-29,09028601	16,7869733087	-276,55	-101,22		9,53	8,4051380005	K5/M0V	1,414	-12,85962	-7,05836	-8,16161	-0,000007317	0,000021655	-0,000007198
65151	65355	116443		NN 3782 B			13,39467825	2,72478537	16,7897918066	4,58	202,86		7,35	6,2247734454	G5	0,869	-15,66525	-5,9883	0,79816	0,000000866	-0,000000067	0,000016492
70307	70529			Gl 548  A			14,42860285	23,61979409	16,7954316426	794,49	-1115,53	8,6	9,77	8,6440441516	M1	1,419	-12,38138	-9,13803	6,72935	0,000002649	-0,000078441	-0,000079692
99110	99427	193202		Gl 786			20,18118496	77,23772618	16,7982529817	56,81	512,01	-1,1	8,88	7,7536794128	K5	1,32	2,00571	-3,12209	16,38325	-0,000018221	0,000036922	0,000008113
39046	39157	65583		Gl 295			8,00895649	29,21518554	16,8010752688	-171,15	-1164,24	14,7	6,97	5,8433146127	G8V	0,716	-7,36168	12,68204	8,20045	-0,000017766	0,000058373	-0,000075423
52035	52186			Gl 399			10,66138497	-6,92349597	16,818028927	-715,86	-107,83		11,28	10,1511245243	M	1,503	-15,68062	5,73184	-2,02731	0,000021032	0,000054452	-0,000008727
63348	63550			NN 3759			13,02226464	-63,19405194	16,818028927	-392,01	-410,51		10,92	9,7911245243		1,49	-7,31443	-2,00566	-15,01074	0,000020356	0,000038721	-0,000015093
80027	80268			Gl 620			16,38551775	-24,70813989	16,818028927	-346,54	-676,58		10,23	9,1011245243	M2	1,458	-6,26712	-13,93377	-7,02987	-0,000016308	0,000032617	-0,00005011
6365	6379	7924		Gl  56.5			1,36644497	76,7103681	16,818028927	-34,12	-34,45	-21,8	7,17	6,0411245243	K0	0,826	3,62127	1,35369	16,36765	-0,000001266	-0,000003443	-0,000022343
26016	26081			Gl 207.1			5,56248215	1,94577889	16,8208578638	-241,34	-156,61	22	11,53	10,4007592948	M2.5Ve	1,576	1,92137	16,70099	0,57113	0,00002217	0,000020521	-0,000011999
118214	0			GJ 1058			3,3675344977	2,9527805732	16,835016835	326,664	-730,267		14,78	13,6489322249	m	1,76	10,69122	12,97549	0,86722	-0,000018622	0,000019322	-0,000059518
53797	53953			GJ 1141 B			11,03869976	16,50864841	16,8605631428	-32,62	-183,41		11,64	10,5056396202	M2V:	1,454	-15,65627	4,02553	4,79109	-0,000003461	0,000003643	-0,000014373
35043	35136	55575	2721	GJ 1095			7,26392034	47,24041621	16,8605631428	29,44	-186,12	85,2	5,54	4,4056396202	G0V	0,576	-3,719	10,82605	12,37917	-0,000025124	0,000065731	0,000053647
115721	116085	221354		Gl 895.4			23,52248609	59,16524241	16,8605631428	1106,1	112,97	-24,3	6,76	5,6256396202	K2V	0,839	8,57467	-1,07756	14,4773	-0,000009232	0,000092278	-0,000016606
24759	24819	34673		Gl 200  A			5,32006916	-3,07414077	16,8662506325	702,14	136,27	86,5	7,77	6,6349072517	K3V	1,051	2,98215	16,57585	-0,9045	-0,000040754	0,000097695	0,000006381
118367	0			Gl 200  B			5,3194626461	-3,074345311	16,8662506325	718,909	126,763		11,7	10,5649072517	M2		2,98478	16,57537	-0,90456	-0,000057751	0,000010964	0,000010349
6337	6351			Gl  57			1,35934058	-41,65529478	16,8662506325	1238,97	-455,84	29	10,15	9,0149072517	K5	1,383	11,81213	4,39057	-11,21011	-0,000037742	0,000094044	-0,000047559
118120	0			GJ 1042			2,1878001002	39,9292691536	16,8918918919	1027,227	-494,371	29	14,52	13,3816085336	DZ7	0,33	10,88605	7,02015	10,84191	-0,000004637	0,0000971	-0,000012007
65975	66182						13,56439116	-53,43178743	16,9204737733	219,59	-150,35		12,96	11,8179374044			-9,24715	-4,01422	-13,58964	0,000016258	-0,000012578	-0,000007347
118292	0			Gl 168.2			4,3702525208	19,4900830559	16,9204737733	148,377	-237,453		15,77	14,6279374044	m	1	6,6011	14,52092	5,6454	-0,00000839	0,000010952	-0,000018361
82338	82588	152391		Gl 641			16,88311605	-0,02281504	16,9376693767	-711,75	-1483,65	45,4	6,65	5,5057317441	G8V	0,749	-4,88229	-16,21874	-0,00674	-0,00006933	-0,000027568	-0,000121839
113358	113718	217580		Gl 886			23,03092032	-3,84823101	16,9376693767	395,5	-207,11	-43,1	7,48	6,3357317441	K4V	0,943	16,35851	-4,24162	-1,13675	-0,000035526	0,000042759	-0,000014008
54498	54658			Gl 414.1A			11,1888844	43,41841593	16,9462802915	-633,95	-443,77	-10,5	10,92	9,7746280732	M4	1,632	-12,03251	2,59421	11,64753	-0,000005893	0,000054546	-0,00003386
118733	0			Gl 414.1B			11,1896808666	43,4236012255	16,9462802915	-636,666	-415,037	-19	11,82	10,6746280732	M3	1,54	-12,03202	2,59147	11,64864	0,000001897	0,000053093	-0,00003812
118682	0			NN 3599			10,4254045791	26,396321447	16,9491525424	-283,988	-447,493		13,19	12,0442600582	k-m	1,57	-13,91024	6,08271	7,53521	-0,000005628	0,000027928	-0,000032934
118963	0			NN 3843			14,3539547282	-1,1139565054	16,9491525424	175,051	-594,774		13,15	12,0042600582	M3	1,66	-13,82863	-9,79459	-0,3295	0,000009088	-0,000011188	-0,00004886
118763	0			NN 3673			11,5930764722	38,9285664838	16,9491525424	-666,863	-212,823		13,11	11,9642600582	m		-13,1105	1,402	10,65001	-0,000005099	0,00005565	-0,000013603
118526	0			NN 3482 B			8,1371798899	21,1086084258	16,9491525424	-352,19	-326,131		11	9,8542600582	m		-8,3925	13,40076	6,10401	0,000019402	0,000023538	-0,000024998
118613	0			NN 3545			9,2759440373	-62,0812534494	16,9491525424	-657,314	643,69		12,7	11,5542600582	m		-6,00193	5,19186	-14,97648	-0,00000001	0,00007142	0,000024763
118773	0			NN 3684			11,7859341306	70,0339376766	16,9491525424	-357,316	-43,872		13,6	12,4542600582	m		-5,77843	0,32417	15,93042	-0,000001738	0,000029502	-0,00000123
119342	0			GJ 1251			20,466514012	-76,6704587736	16,9491525424	651,429	-1273,004	122	13,82	12,6742600582	M4.5	1,74	2,35155	-3,12088	-16,49254	-0,000001189	0,000090521	-0,000145525
118350	0			NN 3328			5,1006908104	4,338051903	16,9491525424	359,009	89,511		11,54	10,3942600582	g	1,51	3,94239	16,43434	1,28205	-0,000028813	0,000006339	0,000007333
119333	0			Gl 781.3			20,171525972	-21,7764871968	16,9491525424	116,128	-287,426	35	14,44	13,2942600582	DA6	0,19	8,47377	-13,26389	-6,28791	0,000021219	-0,000015492	-0,00003521
118242	0			NN 3241			3,6579633722	24,9664663288	16,9491525424	104,417	204,931		12,79	11,6442600582	dM3.1		8,84185	12,56643	7,15402	-0,000011106	-0,000000875	0,000015264
119440	0			NN 4219			21,781852247	46,6347936823	16,9491525424	289,964	4,555		13,36	12,2142600582	M3.5		9,73028	-6,38484	12,32189	0,000012843	0,000020068	0,000000256
119385	0			NN 4176 A			21,0210586657	33,2428335708	16,9491525424	322,176	-136,755		12,29	11,1442600582	m		10,0787	-9,96818	9,29133	0,000022994	0,000014489	-0,000009397
119386	0			NN 4177 B			21,0221727959	33,2412243565	16,9491525424	322,176	-136,755		13,12	11,9742600582	m		10,08179	-9,96542	9,29093	0,000022989	0,000014496	-0,000009397
119401	0			NN 4184			21,2534290715	25,7976837203	16,9491525424	168,838	-259,987		12,13	10,9842600582	m		11,48205	-10,05127	7,37618	0,000016132	0,000004314	-0,000019232
118163	0			NN 3173			2,6417701595	6,6297732206	16,9491525424	-484,542	-386,805		15,09	13,9442600582	DA8	0,44	12,96724	10,73756	1,95683	0,000028217	-0,000028323	-0,000031569
119612	0			NN 4381			23,9640460912	38,631649795	16,9491525424	-162,634	-162,634		12,64	11,4942600582	m		13,23968	-0,12462	10,58154	0,000008216	-0,00001344	-0,000010438
119509	0			NN 4282			22,5561290952	-9,6141421432	16,9491525424	326,313	-126,568		12,41	11,2642600582	M3	1,57	15,53134	-6,1675	-2,83071	0,00000828	0,000025559	-0,000010253
72462	72688	130992		Gl 565			14,86140821	-24,30308356	16,960651289	-943,26	-431,74	-65,4	7,81	6,6627873743	K3V	1,036	-11,31948	-10,52649	-6,98038	0,000002523	0,000108254	-0,000004824
33963	34052	53680		Gl 264			7,06397127	-43,56229292	16,9808116828	-75,43	401,32	88	8,67	7,5202077716	K5V...	1,18	-3,38329	11,83045	-11,7022	-0,000018221	0,000086298	-0,000038084
119149	0			GJ 1216			17,3453154978	49,2709829957	17,0357751278	539,101	-1182,949		14,48	13,3231905062	m	1,66	-1,89584	-10,95267	12,90977	0,000031242	-0,000080541	-0,000063743
118307	0			NN 3289			4,438998161	3,6252062821	17,0357751278	-114,812	-1023,58		18,32	17,1631905062	m		6,75627	15,6016	1,07716	0,000010824	0,000001136	-0,000084362
38671	38784	62613	2997	Gl 290			7,93857541	80,26532526	17,0444861087	-475,7	89,35	-7,2	6,55	5,3920804411	G8V	0,719	-1,40067	2,51871	16,79906	0,000038492	0,000011655	-0,000006009
117833	118200			NN 4383			23,97572223	7,65940573	17,0590242238	78,85	-312,68		11,78	10,6202290705	M2V:	1,5	16,90648	-0,10745	2,27369	0,000003487	0,000006498	-0,000025627
118501	0			GJ 1102 A			7,8373141441	7,219107652	17,0648464164	209,575	-1757,548		16,69	15,5294880801	DC9	1,1	-7,83285	15,00855	2,14443	-0,000023823	0,000008176	-0,000144241
118502	0			GJ 1102 B			7,8370374217	7,222459038	17,0648464164	209,575	-1757,548		16,98	15,8194880801	DC9	1,3	-7,8317	15,00901	2,14542	-0,000023826	0,000008185	-0,00014424
118450	0			NN 3414			6,9402105471	54,9853575823	17,0648464164	-230,206	-661,063		11,8	10,6394880801	k-m		-2,38589	9,49643	13,9762	0,000007556	0,000048079	-0,000031378
92025	92311	229590		Gl 728			18,81447817	17,43997462	17,0648464164	-408,88	-422,47	-21,3	9,17	8,0094880801	M0	1,284	3,44522	-15,91169	5,11444	-0,00003524	0,000002916	-0,000039871
49832	49973			Gl 383			10,20235395	-18,61772775	17,0677590032	-498,8	-29,16	-1,7	9,93	8,76911749	K7V	1,413	-14,41619	7,33423	-5,44892	0,000020868	0,000035687	-0,000001731
78887	79126			NN 3942			16,15081756	52,94372624	17,0852554246	203,99	60,79		10,24	9,0768926206	M0	1,585	-4,79181	-9,11246	13,63478	0,000016823	-0,000004307	0,000003034
15760	15799	21175		NN 3222 A			3,39311951	-40,07649183	17,0852554246	40,65	42,21		6,9	5,7368926206	K0V	0,84	8,24563	10,14509	-10,99965	-0,000001193	0,00000387	0,000002675
43602	43726	76151	3538	Gl 327			8,90505267	-5,43453346	17,094017094	-413,14	30,44	31,8	6,01	4,8457793304	G3V	0,661	-11,73017	12,32832	-1,61894	0,00000232	0,000047227	-0,000000569
119306	0			NN 4124			19,8335559722	32,5798031126	17,094017094	457,848	246,525		12,41	11,2457793304	M3	1,62	6,65183	-12,77624	9,20468	0,000028572	0,000027278	0,000017214
118040	0			GJ 1026 B			1,053316592	20,0987211991	17,094017094	638,592	42,415		12,4	11,2357793304	M3.5		15,44652	4,37085	5,87416	-0,00001557	0,00005059	0,0000033
118629	0			Gl 348  B			9,4857825902	-2,7499906968	17,0998632011	136,356	-31,731	11,5	7,18	6,0150368197	K0	0,87	-13,51181	10,44811	-0,82041	-0,000016107	-0,000001832	-0,000003191
46376	46509	81997	3759	Gl 348  A	31Tau1Hya		9,48578854	-2,76895627	17,0998632011	100,93	-3,15	10,8	4,59	3,4250368197	F6V	0,411	-13,51161	10,44792	-0,82607	-0,000013835	0,000000122	-0,000000794
89283	89560			Gl 709			18,27530472	45,55703347	17,1027877544	-12,3	338,11	-36,8	10,31	9,1446654692	M0	1,428	0,86237	-11,94426	12,21049	-0,000004356	0,000046172	-0,000007241
116715	117081	222834					23,73536498	-27,19631628	17,1086398631	74,76	102,35		9,01	7,8439225775	G:+...	0,535	15,1807	-1,05342	-7,81934	0,000004299	0,000005916	0,00000755
39713	39826			NN 3481 A			8,13704783	21,10593059	17,1174255392	-299,49	-354,04		9,41	8,2428077632	M:	1,34	-8,47551	13,53435	6,16387	0,000015447	0,000022155	-0,000027407
93564	93858	177565	7232	Gl 744			19,11461202	-37,80976697	17,1703296703	-187,66	-366,77	58,5	6,15	4,9761068315	G8V	0,705	3,90251	-12,99196	-10,52612	-0,000006745	-0,000031839	-0,000060797
62329	62523	111395	4864	Gl 486.1			12,81312873	24,84048369	17,1732783788	-334,55	-106,06	-8,7	6,29	5,1157339505	G7V	0,703	-15,23263	-3,29255	7,21438	-0,000001617	0,000028145	-0,00001175
69064	69285						14,18268874	-31,29063408	17,1880371262	-320,7	126,71		10,77	9,5938685846			-12,35446	-7,94371	-8,92711	-0,000019064	0,00001951	0,000009022
118628	0			Gl 347  B			9,4823478599	-7,3598776145	17,1909919202	-164,588	-670,082		15	13,823495319	m	1,87	-13,47805	10,44138	-2,20218	0,000014055	0,000006462	-0,000055382
46356	46488			Gl 347  A			9,48150617	-7,36932122	17,1909919202	-165,77	-711,79	8,5	12,1	10,923495319	M5	1,512	-13,47546	10,44413	-2,20499	0,000007662	0,000011539	-0,000059943
118255	0			NN 3248			3,808540188	73,5501379936	17,2117039587	412,074	-300,49		11,31	10,130880662	m	1,54	2,64539	4,09355	16,50719	-0,000015826	0,000038857	-0,000007099
17372	17414			Gl 150.1B			3,73124109	16,67279765	17,2146668962	155,18	-319,87	13,3	9,99	8,8105068824	M2	1,42	9,2291	13,66655	4,93898	0,000000846	0,000024393	-0,000021668
34271	34361						7,12299966	-21,45707442	17,2294968987	195,2	-210,99		11,11	9,9286370188	M2V:	1,44	-4,64678	15,34731	-6,30261	-0,000013736	-0,000010894	-0,000016401
118791	0			NN 3698 A			12,0118111355	-13,8200325906	17,2413793103	-479,894	-10,052		12,74	11,5571399678	M3	1,55	-16,74217	-0,05176	-4,11849	0,000000076	0,00004011	-0,000000815
118792	0			NN 3699 B			12,0115330305	-13,8200324265	17,2413793103	-479,894	-10,052		15	13,8171399678	m		-16,74217	-0,05055	-4,11849	0,000000079	0,00004011	-0,000000815
118957	0			NN 3840			14,2999554103	-0,5228341794	17,2413793103	-273,349	-263,97		12,76	11,5771399678	k-m	1,59	-14,20859	-9,76505	-0,15732	-0,000012774	0,000018942	-0,000022062
118643	0			GJ 2074			9,6998608971	6,9557556446	17,2413793103	-14,334	-37,343		14,9	13,7171399678	DA7	0,3	-14,10413	9,69426	2,08798	0,000000367	0,000001201	-0,000003098
118968	0			NN 3848			14,4500197512	23,7969812669	17,2413793103	-297,433	39,157		15,41	14,2271399678	DC8		-12,64015	-9,43895	6,95684	-0,000013816	0,000020709	0,000002994
118674	0			GJ 1132			10,2487428894	-47,1601949786	17,2413793103	-1046,233	426,96	-1	13,5	12,3171399678	k	1,72	-10,51259	5,18853	-12,64237	0,00001586	0,000089688	0,000025014
118624	0			NN 3554			9,3641716921	43,5095160684	17,2413793103	-281,907	-102,606		14,02	12,8371399678	m		-9,64356	7,96013	11,87025	0,000010445	0,000021929	-0,000006219
118522	0			NN 3478			8,0997741471	26,282720985	17,2413793103	141,841	-110,819		10,21	9,0271399678	M0	1,46	-8,0765	13,18141	7,63449	-0,000012251	-0,000002696	-0,000008304
119045	0			NN 3923			15,8562786484	29,5230972818	17,2413793103	-222,317	-447,855		13,01	11,8271399678	M7	1,58	-7,98479	-12,70135	8,49611	-0,000025548	-0,000005726	-0,000032571
118527	0			GJ 1108 B			8,1487829555	32,819808462	17,2413793103	-51,869	-203,493		12,12	10,9371399678	dM3  e	1,53	-7,72779	12,25646	9,3448	-0,000001249	0,00001011	-0,000014293
119244	0			NN 4083			18,8456627679	47,9728532153	17,2413793103	244,703	-114,106		12,53	11,3471399678	m		2,53468	-11,26107	12,80737	0,000021509	-0,00000242	-0,000006384
119271	0			NN 4105			19,2078544116	35,5644808915	17,2413793103	207,259	-139,798		12,01	10,8271399678	m	1,56	4,36144	-13,32981	10,02791	0,000018577	-0,000001072	-0,000009504
119263	0			GJ 1231			19,1379744016	26,5893538777	17,2413793103	-203,676	-489,301		15,16	13,9771399678	m	1,91	4,52566	-14,73871	7,71711	-0,0000109	-0,000022495	-0,000036571
12620	12653	17051	810	Gl 108	Iot Hor		2,70921068	-50,80082665	17,2413793103	333,73	219,21	15,5	5,4	4,2171399678	G3IV	0,561	8,26895	7,0969	-13,36126	0,00000021	0,000036939	-0,000000705
119340	0			NN 4143			20,3133670567	15,8395017728	17,2413793103	190,211	-61,803		11,79	10,6071399678	m		9,4426	-13,63659	4,70592	0,000013873	0,000007891	-0,000004969
118124	0			NN 3143			2,2591790595	33,9680782652	17,2413793103	167,474	-385,165		13,58	12,3971399678	m		11,87015	7,97271	9,63329	0,000007126	0,000021648	-0,000026698
118001	0			NN 3042			0,6026233349	45,5170848459	17,2413793103	-256,054	-136,146		11,71	10,5271399678	M2	1,54	11,93093	1,89807	12,30102	0,00001138	-0,000019859	-0,000007973
118106	0			NN 3129			2,0451586608	13,5794030295	17,2413793103	457,953	-105,726		14,27	13,0871399678	dM5  :		14,41398	8,5507	4,04814	-0,000017744	0,000033978	-0,000008589
117599	117966			Gl 912			23,92779401	-6,14162219	17,2503018803	-476,09	-391,03		11,14	9,9560165019		1,465	17,14822	-0,3242	-1,84554	-0,00000425	-0,000039739	-0,000032512
119126	0			GJ 1209			17,072737009	16,9454572698	17,2711571675	108,305	-1124,797	75	12,28	11,0933928186	m	1,55	-3,97138	-16,03686	5,03387	-0,000015433	-0,000100045	-0,000067729
119394	0			Gl 820.1			21,2207707812	-81,8154106823	17,2711571675	83,231	-360,516	-57	13,56	12,3733928186	DA6	0,25	1,83614	-1,63527	-17,09524	-0,000023874	0,000030594	0,000053404
3198	3206	3765		Gl  28			0,68027721	40,18879925	17,2711571675	355,69	-668,91	-64,2	7,36	6,1733928186	K2V	0,937	12,98513	2,33736	11,14522	-0,000019071	0,000026825	-0,000085153
33190	33277	50692	2569	Gl 252	37    Gem		6,92185853	25,37563643	17,2741406115	-35,75	25,14	-15,1	5,74	4,5530177478	G0V	0,573	-3,73028	15,15515	7,40284	0,000006457	-0,000013709	-0,000004716
39231	39342	67199		NN 3476			8,0420595	-66,020622	17,2771250864	-157,34	-130,52		7,18	5,9926426122	K1V	0,872	-3,57752	6,04182	-15,78596	0,000016428	-0,00000188	-0,000004442
92156	92444						18,83923744	-26,92357833	17,2801105927	-139,99	-22,95		9,65	8,4622674118	Kp	1,459	3,35796	-15,03675	-7,82446	-0,000011634	-0,000001706	-0,000001714
74310	74537	135204		Gl 580  A			15,23100991	-1,35016449	17,3010380623	-1269,65	-503,15	-69,2	6,58	5,3896391921	K0V	0,763	-11,4687	-12,94714	-0,40765	-0,000032136	0,000124314	-0,00004052
119015	0			Gl 580  B			15,2318475616	-1,345203544	17,3010380623	-1279,005	-490,964		7,35	6,1596391921			-11,46589	-12,94968	-0,40616	-0,000079672	0,000071834	-0,000041166
91997	92283	174080		Gl 727			18,80809698	10,74651186	17,3040318394	128,76	-436,85	-8,4	7,97	6,7792634723	K0	1,07	3,56985	-16,62151	3,22658	0,000010222	0,000003839	-0,000037604
69305	69526	124642		NN 3833			14,23259632	30,21676092	17,3070266528	-398,02	175,39		8,03	6,8388876875	K5	1,064	-12,47275	-8,25207	8,71015	-0,000012249	0,000031936	0,000012715
